Vardas               Pavarde               Vidurkis (med.)     Vidurkis (vid.)
Kornelijus           Ceberekas             4.40                4.84
Kornelijus           Ochmanas              4.40                4.44
Kornelijus           Abaranas              2.60                2.96
Kornelijus           Ferdinandas           1.80                1.80
Kornelijus           Ochmanas              3.40                3.72
Kornelijus           Ochmanas              3.20                2.80
Kornelijus           Ezynas                2.40                2.64
Kornelijus           Ceberekas             5.20                4.76
Kornelijus           Ecka                  4.60                4.00
Kornelijus           Ezynas                3.60                3.32
Kornelijus           Carkauskas            3.20                2.88
Kornelijus           Fabricijus            2.80                2.76
Kornelijus           Donelaitis            4.60                4.44
Kornelijus           Zabaliuna             2.80                2.72
Kornelijus           Donelaitis            2.00                2.24
Kornelijus           Abaranas              2.40                2.56
Kornelijus           Ceberekas             3.00                2.72
Kornelijus           Ceberekas             2.40                2.32
Kornelijus           Ecka                  3.40                3.96
Kornelijus           Jablanskas            2.80                3.16
Kornelijus           Ferdinandas           4.60                4.40
Kornelijus           Carkus                4.80                4.92
Kornelijus           Ecka                  3.60                3.52
Kornelijus           Jablanskas            3.20                3.64
Kornelijus           Carkus                4.00                3.56
Kornelijus           Carkus                3.80                3.48
Kornelijus           Carkauskas            2.20                1.96
Kornelijus           Farsavicius           3.40                3.08
Kornelijus           Donelaitis            2.40                2.40
Kornelijus           Fabricijus            2.80                3.28
Kornelijus           Ceberekas             1.60                1.84
Kornelijus           Abaranas              3.20                3.24
Kornelijus           Carkauskas            3.20                3.28
Kornelijus           Ezynas                2.00                1.84
Kornelijus           Fabricijus            3.80                3.68
Kornelijus           Donelaitis            3.20                3.04
Kornelijus           Ochmanas              1.60                1.72
Kornelijus           Jablanskas            3.40                3.24
Kornelijus           Ezynas                3.00                3.52
Kornelijus           Carkauskas            2.80                2.60
Kornelijus           Jablanskas            1.60                2.28
Kornelijus           Fabricijus            4.20                3.84
Kornelijus           Ezynas                4.60                4.92
Kornelijus           Ceberekas             1.80                2.08
Kornelijus           Fabricijus            3.00                3.24
Kornelijus           Ezynas                1.40                1.40
Kornelijus           Fabricijus            4.00                4.24
Kornelijus           Carkus                3.60                3.64
Kornelijus           Zabaliuna             3.00                2.84
Kornelijus           Farsavicius           1.40                1.52
Kornelijus           Zabaliuna             5.20                4.92
Kornelijus           Jablanskas            3.60                3.48
Kornelijus           Carkauskas            3.80                4.28
Kornelijus           Fenclavas             1.40                1.76
Kornelijus           Jablanskas            3.60                4.08
Kornelijus           Carkus                3.00                3.56
Kornelijus           Ferdinandas           1.80                2.00
Kornelijus           Fabricijus            2.00                2.08
Kornelijus           Ceberekas             4.40                4.84
Kornelijus           Carkus                3.20                3.72
Kornelijus           Zabaliuna             3.80                4.20
Kornelijus           Auditera              3.60                3.32
Kornelijus           Abaranas              3.40                3.36
Kornelijus           Jablanskas            4.60                4.40
Kornelijus           Zabaliuna             3.80                4.04
Kornelijus           Carkauskas            2.20                2.44
Kornelijus           Carkauskas            1.40                1.52
Kornelijus           Ecka                  3.40                3.52
Kornelijus           Abaranas              3.20                2.64
Kornelijus           Ceberekas             4.00                4.00
Kornelijus           Ceberekas             2.20                2.40
Kornelijus           Ezynas                1.00                1.20
Kornelijus           Ferdinandas           2.40                2.20
Kornelijus           Auditera              2.40                2.64
Kornelijus           Ecka                  2.20                2.24
Kornelijus           Fenclavas             3.20                3.60
Kornelijus           Carkauskas            4.60                4.24
Kornelijus           Ochmanas              3.60                3.08
Kornelijus           Zabaliuna             2.80                2.96
Kornelijus           Auditera              3.40                3.28
Kornelijus           Ezynas                3.40                3.60
Kornelijus           Fabricijus            3.00                2.96
Kornelijus           Auditera              4.00                4.36
Kornelijus           Carkus                3.00                2.60
Kornelijus           Ochmanas              5.00                4.80
Kornelijus           Fenclavas             3.80                3.72
Kornelijus           Donelaitis            4.40                4.44
Kornelijus           Zabaliuna             4.40                4.60
Kornelijus           Carkus                4.60                4.92
Kornelijus           Fabricijus            4.00                3.68
Kornelijus           Carkauskas            2.80                2.76
Kornelijus           Fenclavas             2.20                2.36
Kornelijus           Carkus                2.80                2.52
Kornelijus           Abaranas              4.60                4.84
Kornelijus           Auditera              2.80                3.00
Kornelijus           Fenclavas             3.00                3.32
Kornelijus           Abaranas              4.60                4.68
Kornelijus           Ezynas                2.40                2.60
Kornelijus           Auditera              4.00                3.68
Kornelijus           Auditera              2.00                2.24
Kornelijus           Carkauskas            4.40                4.64
Kornelijus           Farsavicius           2.60                2.96
Kornelijus           Jablanskas            3.80                3.96
Kornelijus           Ceberekas             2.80                2.84
Kornelijus           Abaranas              4.00                4.48
Kornelijus           Carkus                5.40                4.92
Kornelijus           Abaranas              1.60                1.76
Kornelijus           Carkauskas            2.00                2.16
Kornelijus           Donelaitis            4.20                4.08
Kornelijus           Fabricijus            2.00                2.12
Kornelijus           Auditera              2.60                2.64
Kornelijus           Carkus                4.80                4.76
Kornelijus           Auditera              4.80                4.68
Kornelijus           Ceberekas             4.40                4.36
Kornelijus           Abaranas              2.80                2.52
Kornelijus           Donelaitis            5.20                4.60
Kornelijus           Ferdinandas           5.00                4.80
Kornelijus           Ochmanas              1.20                1.60
Kornelijus           Farsavicius           3.40                2.60
Kornelijus           Carkauskas            4.80                4.72
Kornelijus           Auditera              5.00                4.52
Kornelijus           Zabaliuna             1.40                1.96
Kornelijus           Ecka                  4.60                4.56
Kornelijus           Ceberekas             2.80                2.72
Kornelijus           Ecka                  4.00                3.56
Kornelijus           Ochmanas              2.80                3.04
Kornelijus           Farsavicius           4.40                4.24
Kornelijus           Ceberekas             3.40                3.72
Kornelijus           Fenclavas             2.40                2.20
Kornelijus           Ecka                  4.40                4.36
Kornelijus           Abaranas              2.40                2.40
Kornelijus           Zabaliuna             2.00                1.92
Kornelijus           Carkus                2.00                1.96
Kornelijus           Abaranas              2.40                2.48
Kornelijus           Fabricijus            4.00                3.80
Kornelijus           Fenclavas             3.40                3.76
Kornelijus           Fenclavas             5.00                4.88
Kornelijus           Fabricijus            4.60                4.20
Kornelijus           Fenclavas             1.60                1.64
Kornelijus           Carkauskas            1.40                1.88
Kornelijus           Donelaitis            1.20                1.76
Kornelijus           Zabaliuna             2.40                2.20
Kornelijus           Carkauskas            4.20                3.92
Kornelijus           Auditera              4.00                3.84
Kornelijus           Carkus                4.00                4.04
Kornelijus           Ceberekas             3.80                3.32
Kornelijus           Ezynas                2.00                2.16
Kornelijus           Abaranas              4.20                4.60
Kornelijus           Jablanskas            3.00                3.12
Kornelijus           Auditera              4.40                3.76
Kornelijus           Auditera              1.60                1.84
Kornelijus           Ecka                  4.40                4.64
Kornelijus           Fabricijus            2.20                1.72
Kornelijus           Ecka                  4.20                3.92
Kornelijus           Ezynas                2.20                2.16
Kornelijus           Carkus                3.00                2.56
Kornelijus           Jablanskas            2.00                2.36
Kornelijus           Farsavicius           1.80                1.72
Kornelijus           Ezynas                4.40                4.36
Kornelijus           Fenclavas             2.20                2.28
Kornelijus           Jablanskas            2.00                2.16
Kornelijus           Carkus                2.20                2.76
Kornelijus           Abaranas              3.20                3.72
Kornelijus           Jablanskas            0.80                1.32
Kornelijus           Ferdinandas           2.80                2.72
Kornelijus           Farsavicius           2.60                2.60
Kornelijus           Carkauskas            2.40                2.32
Kornelijus           Jablanskas            2.20                2.40
Kornelijus           Farsavicius           4.40                4.80
Kornelijus           Donelaitis            3.80                3.88
Kornelijus           Donelaitis            4.00                4.32
Kornelijus           Ferdinandas           1.00                1.56
Kornelijus           Farsavicius           1.60                2.16
Kornelijus           Fenclavas             4.40                4.44
Kornelijus           Auditera              4.40                4.64
Kornelijus           Carkus                3.00                3.64
Kornelijus           Carkus                4.00                4.00
Kornelijus           Fenclavas             2.60                2.60
Kornelijus           Carkauskas            3.80                3.88
Kornelijus           Ezynas                4.80                4.00
Kornelijus           Ceberekas             4.20                4.52
Kornelijus           Zabaliuna             4.00                4.04
Kornelijus           Carkauskas            2.40                2.44
Kornelijus           Fenclavas             1.00                1.48
Kornelijus           Carkus                2.00                2.00
Kornelijus           Ferdinandas           3.40                3.40
Kornelijus           Ezynas                3.20                2.48
Kornelijus           Farsavicius           2.00                2.04
Kornelijus           Ferdinandas           1.60                1.96
Kornelijus           Zabaliuna             3.40                3.44
Kornelijus           Fabricijus            1.60                1.60
Kornelijus           Abaranas              2.60                2.28
Kornelijus           Zabaliuna             3.40                3.12
Kornelijus           Carkus                4.20                4.16
Kornelijus           Carkus                4.40                4.00
Kornelijus           Zabaliuna             0.80                1.68
Kornelijus           Carkus                4.00                4.24
Kornelijus           Zabaliuna             2.40                2.56
Kornelijus           Carkauskas            4.00                4.24
Kornelijus           Donelaitis            4.60                4.60
Kornelijus           Ecka                  2.80                2.92
Kornelijus           Ezynas                4.60                4.96
Kornelijus           Carkauskas            4.40                4.40
Kornelijus           Zabaliuna             4.00                4.16
Kornelijus           Abaranas              4.20                4.00
Kornelijus           Carkauskas            4.40                4.24
Kornelijus           Carkauskas            3.60                3.12
Kornelijus           Carkus                1.60                2.04
Kornelijus           Jablanskas            3.80                3.60
Kornelijus           Jablanskas            4.80                4.80
Kornelijus           Donelaitis            3.80                4.00
Kornelijus           Zabaliuna             2.60                2.44
Kornelijus           Ceberekas             4.60                4.64
Kornelijus           Ecka                  2.20                2.16
Kornelijus           Jablanskas            4.80                4.72
Kornelijus           Zabaliuna             2.40                2.08
Kornelijus           Ceberekas             1.40                1.36
Kornelijus           Farsavicius           2.40                1.88
Kornelijus           Jablanskas            4.00                3.80
Kornelijus           Ferdinandas           2.20                2.52
Kornelijus           Ezynas                3.00                3.28
Kornelijus           Carkus                1.00                1.24
Kornelijus           Abaranas              2.20                2.44
Kornelijus           Carkauskas            3.80                3.96
Kornelijus           Donelaitis            4.00                4.28
Kornelijus           Carkauskas            3.00                2.56
Kornelijus           Ecka                  4.60                4.92
Kornelijus           Ceberekas             3.80                4.00
Kornelijus           Fenclavas             4.80                4.40
Kornelijus           Carkauskas            4.60                4.36
Kornelijus           Fenclavas             1.60                1.92
Kornelijus           Ceberekas             3.20                3.16
Kornelijus           Donelaitis            3.80                4.04
Kornelijus           Fabricijus            3.60                4.08
Kornelijus           Jablanskas            2.20                2.60
Kornelijus           Donelaitis            2.60                3.12
Kornelijus           Ferdinandas           3.00                3.08
Kornelijus           Ecka                  3.60                3.48
Kornelijus           Ochmanas              4.20                4.88
Kornelijus           Ochmanas              2.80                2.60
Kornelijus           Auditera              3.80                4.04
Kornelijus           Farsavicius           4.80                4.68
Kornelijus           Ezynas                3.00                2.92
Kornelijus           Ochmanas              2.40                2.28
Kornelijus           Carkus                5.20                4.96
Kornelijus           Carkus                3.20                3.56
Kornelijus           Ferdinandas           5.20                4.80
Kornelijus           Fenclavas             4.20                3.88
Kornelijus           Jablanskas            2.00                2.04
Kornelijus           Ezynas                4.40                4.04
Kornelijus           Ezynas                2.40                2.72
Kornelijus           Fenclavas             5.20                4.92
Kornelijus           Jablanskas            4.40                4.12
Kornelijus           Ferdinandas           2.40                2.52
Kornelijus           Ochmanas              3.20                2.92
Kornelijus           Ochmanas              3.60                3.44
Kornelijus           Carkus                3.40                3.76
Kornelijus           Ferdinandas           4.40                4.68
Kornelijus           Ochmanas              1.20                1.64
Kornelijus           Fabricijus            4.40                4.20
Kornelijus           Fenclavas             5.00                4.92
Kornelijus           Farsavicius           4.80                4.84
Kornelijus           Zabaliuna             4.00                4.40
Kornelijus           Auditera              5.00                4.92
Kornelijus           Donelaitis            3.80                3.88
Kornelijus           Auditera              2.20                2.72
Kornelijus           Ceberekas             3.80                4.08
Kornelijus           Farsavicius           2.60                3.00
Kornelijus           Fenclavas             3.60                3.32
Kornelijus           Ceberekas             3.60                3.68
Kornelijus           Abaranas              4.00                3.92
Kornelijus           Ochmanas              1.60                2.16
Kornelijus           Abaranas              0.80                0.88
Kornelijus           Fenclavas             3.80                4.20
Kornelijus           Ezynas                3.40                3.48
Kornelijus           Auditera              5.40                4.96
Kornelijus           Farsavicius           2.40                2.28
Kornelijus           Abaranas              3.60                3.12
Kornelijus           Abaranas              4.60                4.44
Kornelijus           Carkus                2.60                2.52
Kornelijus           Ceberekas             2.80                2.68
Kornelijus           Auditera              4.20                3.92
Kornelijus           Fenclavas             1.80                1.92
Kornelijus           Ecka                  4.40                4.64
Kornelijus           Auditera              2.00                2.04
Kornelijus           Ecka                  2.20                2.20
Kornelijus           Fabricijus            5.00                4.80
Kornelijus           Donelaitis            5.00                4.60
Kornelijus           Auditera              3.20                3.12
Kornelijus           Zabaliuna             5.00                4.64
Kornelijus           Donelaitis            3.40                3.16
Kornelijus           Fenclavas             2.20                2.12
Kornelijus           Ochmanas              2.60                2.68
Kornelijus           Fabricijus            3.20                3.44
Kornelijus           Ezynas                3.80                3.60
Kornelijus           Farsavicius           3.20                3.24
Kornelijus           Jablanskas            4.20                4.24
Kornelijus           Fabricijus            4.40                4.60
Kornelijus           Donelaitis            2.40                2.04
Kornelijus           Carkus                2.20                2.20
Kornelijus           Fenclavas             2.60                2.44
Kornelijus           Donelaitis            4.40                4.28
Kornelijus           Fabricijus            5.00                4.52
Kornelijus           Carkauskas            2.80                2.64
Kornelijus           Ezynas                1.40                1.32
Kornelijus           Fabricijus            3.60                3.44
Kornelijus           Donelaitis            2.80                2.60
Kornelijus           Carkauskas            2.00                2.12
Kornelijus           Fabricijus            4.00                3.48
Kornelijus           Fabricijus            4.40                4.48
Kornelijus           Auditera              2.40                3.12
Kornelijus           Ochmanas              4.00                4.16
Kornelijus           Abaranas              2.60                2.68
Kornelijus           Fenclavas             1.80                2.08
Kornelijus           Carkauskas            1.60                2.08
Kornelijus           Donelaitis            1.00                1.52
Kornelijus           Ecka                  4.00                4.28
Kornelijus           Fenclavas             1.80                1.96
Kornelijus           Ecka                  2.00                2.20
Kornelijus           Carkus                4.40                4.32
Kornelijus           Ezynas                4.60                4.60
Kornelijus           Fenclavas             3.80                3.56
Kornelijus           Donelaitis            4.40                4.12
Kornelijus           Ecka                  1.20                1.44
Kornelijus           Ochmanas              3.60                3.48
Kornelijus           Abaranas              2.00                1.92
Kornelijus           Fabricijus            4.60                4.12
Kornelijus           Auditera              3.00                3.28
Kornelijus           Carkauskas            2.80                2.76
Kornelijus           Auditera              3.20                2.88
Kornelijus           Jablanskas            4.00                3.84
Kornelijus           Fabricijus            3.00                2.92
Kornelijus           Ferdinandas           2.20                2.20
Kornelijus           Farsavicius           4.00                4.00
Kornelijus           Donelaitis            1.80                2.00
Kornelijus           Donelaitis            1.80                2.24
Kornelijus           Ezynas                3.20                2.88
Kornelijus           Donelaitis            3.20                2.88
Kornelijus           Ecka                  4.40                4.04
Kornelijus           Donelaitis            3.60                3.52
Kornelijus           Donelaitis            3.00                3.00
Kornelijus           Ferdinandas           4.80                4.80
Kornelijus           Farsavicius           4.20                4.00
Kornelijus           Jablanskas            4.40                4.44
Kornelijus           Ceberekas             4.60                4.72
Kornelijus           Farsavicius           2.40                2.56
Kornelijus           Donelaitis            5.20                4.60
Kornelijus           Ferdinandas           2.00                2.40
Kornelijus           Ochmanas              5.00                4.68
Kornelijus           Farsavicius           5.00                4.68
Kornelijus           Fabricijus            2.60                2.76
Kornelijus           Ceberekas             3.00                3.08
Kornelijus           Zabaliuna             3.00                2.80
Kornelijus           Carkus                1.20                1.68
Kornelijus           Jablanskas            1.80                1.92
Kornelijus           Carkus                2.40                2.28
Kornelijus           Farsavicius           3.20                3.52
Kornelijus           Jablanskas            3.80                4.16
Kornelijus           Carkauskas            4.00                4.68
Kornelijus           Abaranas              3.00                3.04
Kornelijus           Fabricijus            5.00                4.88
Kornelijus           Carkauskas            4.40                3.80
Kornelijus           Ezynas                3.00                3.00
Kornelijus           Auditera              3.80                3.32
Kornelijus           Jablanskas            2.40                2.44
Kornelijus           Ecka                  4.00                3.28
Kornelijus           Ezynas                2.40                2.48
Kornelijus           Farsavicius           3.60                3.36
Kornelijus           Ochmanas              3.80                3.76
Kornelijus           Fenclavas             3.40                3.80
Kornelijus           Fenclavas             3.40                3.12
Kornelijus           Ecka                  1.80                1.80
Kornelijus           Zabaliuna             4.40                4.52
Kornelijus           Ecka                  1.80                1.80
Kornelijus           Jablanskas            4.20                3.64
Kornelijus           Auditera              3.20                3.16
Kornelijus           Ceberekas             3.00                3.04
Kornelijus           Ferdinandas           4.00                4.44
Kornelijus           Abaranas              4.20                3.84
Kornelijus           Donelaitis            3.40                2.68
Kornelijus           Ezynas                3.80                4.24
Kornelijus           Carkus                3.60                3.88
Kornelijus           Ecka                  3.20                3.00
Kornelijus           Fabricijus            4.00                4.48
Kornelijus           Ochmanas              1.80                1.40
Kornelijus           Ferdinandas           4.40                4.24
Kornelijus           Abaranas              2.80                2.28
Kornelijus           Jablanskas            4.40                3.88
Kornelijus           Carkauskas            4.40                3.72
Kornelijus           Zabaliuna             1.20                1.84
Kornelijus           Jablanskas            3.20                2.92
Kornelijus           Farsavicius           1.80                2.04
Kornelijus           Auditera              3.80                3.64
Kornelijus           Farsavicius           2.00                2.20
Kornelijus           Fabricijus            4.80                4.80
Kornelijus           Ecka                  3.40                3.52
Kornelijus           Fenclavas             4.00                4.00
Kornelijus           Jablanskas            3.40                2.88
Kornelijus           Donelaitis            3.80                3.84
Kornelijus           Donelaitis            1.60                2.00
Kornelijus           Carkus                4.20                3.76
Kornelijus           Ceberekas             4.00                3.76
Kornelijus           Ferdinandas           5.00                4.80
Kornelijus           Ochmanas              2.80                2.92
Kornelijus           Ochmanas              3.40                3.64
Kornelijus           Farsavicius           2.80                2.60
Kornelijus           Donelaitis            2.40                1.96
Kornelijus           Zabaliuna             1.80                1.80
Kornelijus           Abaranas              3.80                3.84
Kornelijus           Ochmanas              4.00                3.76
Kornelijus           Abaranas              2.40                2.28
Kornelijus           Ochmanas              3.00                3.44
Kornelijus           Zabaliuna             4.60                4.72
Kornelijus           Donelaitis            2.60                3.16
Kornelijus           Ecka                  3.60                3.96
Kornelijus           Ceberekas             3.00                2.84
Kornelijus           Jablanskas            2.60                2.00
Kornelijus           Ezynas                5.00                4.72
Kornelijus           Abaranas              2.80                3.08
Kornelijus           Ecka                  4.20                4.56
Kornelijus           Auditera              4.80                4.72
Kornelijus           Abaranas              2.60                2.44
Kornelijus           Abaranas              3.80                4.24
Kornelijus           Abaranas              1.00                1.48
Kornelijus           Ceberekas             3.60                3.88
Kornelijus           Ferdinandas           3.80                3.64
Kornelijus           Abaranas              3.60                3.64
Kornelijus           Ecka                  4.80                4.44
Kornelijus           Ezynas                2.60                2.60
Kornelijus           Carkus                2.20                2.04
Kornelijus           Farsavicius           3.40                3.84
Kornelijus           Fenclavas             4.40                4.16
Kornelijus           Abaranas              2.60                2.68
Kornelijus           Carkauskas            4.40                4.72
Kornelijus           Ferdinandas           3.80                4.04
Kornelijus           Farsavicius           4.40                4.20
Kornelijus           Auditera              1.80                1.88
Kornelijus           Ezynas                3.00                3.48
Kornelijus           Ezynas                5.00                4.64
Kornelijus           Carkus                4.80                4.84
Kornelijus           Carkus                2.00                2.40
Kornelijus           Ferdinandas           4.60                4.44
Kornelijus           Farsavicius           0.80                1.28
Kornelijus           Zabaliuna             3.00                2.96
Kornelijus           Ochmanas              3.00                3.16
Kornelijus           Auditera              2.20                2.00
Kornelijus           Fenclavas             3.20                3.32
Kornelijus           Abaranas              4.00                3.76
Kornelijus           Jablanskas            1.20                1.68
Kornelijus           Carkus                4.40                4.16
Kornelijus           Ecka                  2.60                2.84
Kornelijus           Abaranas              2.00                2.16
Kornelijus           Ezynas                2.20                2.20
Kornelijus           Abaranas              3.60                3.64
Kornelijus           Carkus                4.00                4.28
Kornelijus           Carkus                4.40                4.68
Kornelijus           Ceberekas             2.60                3.20
Kornelijus           Ferdinandas           2.00                2.20
Kornelijus           Fenclavas             4.00                4.84
Kornelijus           Carkauskas            4.00                4.16
Kornelijus           Auditera              2.40                2.28
Kornelijus           Ochmanas              3.00                3.48
Kornelijus           Zabaliuna             3.20                3.84
Kornelijus           Carkauskas            1.40                1.68
Kornelijus           Ecka                  2.20                2.72
Kornelijus           Ceberekas             4.40                3.84
Kornelijus           Ecka                  4.00                4.16
Kornelijus           Carkus                2.60                2.52
Kornelijus           Carkus                4.40                4.48
Kornelijus           Carkauskas            2.20                2.44
Kornelijus           Carkauskas            3.60                3.16
Kornelijus           Carkauskas            2.40                2.08
Kornelijus           Fabricijus            2.40                2.64
Kornelijus           Ecka                  2.60                2.32
Kornelijus           Carkus                3.00                3.12
Kornelijus           Ochmanas              2.20                2.56
Kornelijus           Donelaitis            3.60                3.72
Kornelijus           Carkauskas            3.60                3.56
Kornelijus           Jablanskas            4.80                4.88
Kornelijus           Jablanskas            2.40                2.28
Kornelijus           Ochmanas              3.20                3.16
Kornelijus           Ecka                  4.80                4.84
Kornelijus           Ochmanas              1.00                1.32
Kornelijus           Zabaliuna             2.40                2.20
Kornelijus           Ochmanas              2.80                2.16
Kornelijus           Fabricijus            3.40                3.08
Kornelijus           Carkauskas            1.80                1.96
Kornelijus           Carkus                3.60                3.60
Kornelijus           Abaranas              3.80                3.56
Kornelijus           Carkauskas            3.40                3.76
Kornelijus           Ferdinandas           4.40                4.08
Kornelijus           Farsavicius           4.60                4.68
Kornelijus           Ezynas                4.40                4.20
Kornelijus           Ezynas                2.80                2.84
Kornelijus           Ceberekas             4.60                4.24
Kornelijus           Donelaitis            4.00                4.16
Kornelijus           Ceberekas             3.80                3.96
Kornelijus           Fenclavas             4.60                4.76
Kornelijus           Fenclavas             3.80                3.96
Kornelijus           Ezynas                3.20                3.32
Kornelijus           Fenclavas             3.20                3.16
Kornelijus           Donelaitis            1.80                1.64
Kornelijus           Ochmanas              4.00                3.72
Kornelijus           Ferdinandas           2.00                2.12
Kornelijus           Jablanskas            4.20                4.48
Kornelijus           Abaranas              4.00                4.00
Kornelijus           Jablanskas            2.60                2.88
Kornelijus           Jablanskas            2.40                2.08
Kornelijus           Ezynas                5.20                4.96
Kornelijus           Fenclavas             4.40                4.08
Kornelijus           Ceberekas             4.80                4.60
Kornelijus           Fabricijus            3.40                3.48
Kornelijus           Carkus                3.20                3.08
Kornelijus           Donelaitis            3.60                4.36
Kornelijus           Farsavicius           4.80                4.24
Kornelijus           Carkus                2.80                3.08
Kornelijus           Jablanskas            3.80                3.40
Kornelijus           Ceberekas             1.80                2.12
Kornelijus           Farsavicius           3.40                3.28
Kornelijus           Fenclavas             4.20                4.40
Kornelijus           Zabaliuna             4.60                4.80
Kornelijus           Ochmanas              2.80                2.68
Kornelijus           Ferdinandas           1.20                1.68
Kornelijus           Ecka                  4.20                3.88
Kornelijus           Farsavicius           3.60                3.96
Kornelijus           Zabaliuna             2.60                2.88
Kornelijus           Carkauskas            3.40                3.44
Kornelijus           Ferdinandas           5.20                4.84
Kornelijus           Jablanskas            3.40                3.40
Kornelijus           Fabricijus            4.00                4.04
Kornelijus           Carkauskas            3.80                3.44
Kornelijus           Ezynas                4.20                3.88
Kornelijus           Ecka                  3.00                2.92
Kornelijus           Ochmanas              5.00                4.56
Kornelijus           Farsavicius           3.40                3.36
Kornelijus           Auditera              3.60                3.36
Kornelijus           Ceberekas             4.60                4.56
Kornelijus           Ecka                  3.60                3.68
Kornelijus           Ecka                  4.40                3.96
Kornelijus           Ceberekas             4.20                3.96
Kornelijus           Farsavicius           4.40                4.76
Kornelijus           Ferdinandas           3.80                3.88
Kornelijus           Carkauskas            3.80                3.76
Kornelijus           Donelaitis            3.00                2.88
Kornelijus           Auditera              2.80                2.88
Kornelijus           Ceberekas             4.20                3.84
Kornelijus           Ceberekas             1.40                1.52
Kornelijus           Donelaitis            3.80                3.56
Kornelijus           Zabaliuna             3.60                3.44
Kornelijus           Farsavicius           2.40                2.20
Kornelijus           Zabaliuna             3.00                3.08
Kornelijus           Fabricijus            2.20                2.24
Kornelijus           Ceberekas             4.40                4.56
Kornelijus           Fabricijus            4.80                4.88
Kornelijus           Fabricijus            1.20                1.36
Kornelijus           Abaranas              2.40                2.92
Kornelijus           Auditera              3.00                2.88
Kornelijus           Ochmanas              2.60                2.92
Kornelijus           Auditera              4.20                4.68
Kornelijus           Jablanskas            3.40                3.92
Kornelijus           Ferdinandas           5.00                4.44
Kornelijus           Ferdinandas           4.40                4.32
Kornelijus           Abaranas              2.80                2.76
Kornelijus           Ferdinandas           5.00                4.72
Kornelijus           Fenclavas             2.80                2.84
Kornelijus           Donelaitis            2.60                2.60
Kornelijus           Ecka                  3.00                2.92
Kornelijus           Farsavicius           1.60                1.88
Kornelijus           Ferdinandas           3.20                3.16
Kornelijus           Auditera              3.40                3.88
Kornelijus           Zabaliuna             3.40                3.72
Kornelijus           Fabricijus            2.60                3.24
Kornelijus           Ezynas                3.80                3.76
Kornelijus           Ferdinandas           3.00                2.64
Kornelijus           Ferdinandas           2.20                1.88
Kornelijus           Farsavicius           4.40                4.24
Kornelijus           Donelaitis            4.40                4.36
Kornelijus           Abaranas              1.40                1.56
Kornelijus           Fabricijus            3.00                2.72
Kornelijus           Jablanskas            2.80                2.44
Kornelijus           Carkauskas            2.00                2.28
Kornelijus           Auditera              1.80                2.12
Kornelijus           Ezynas                3.60                3.72
Kornelijus           Fenclavas             2.80                2.76
Kornelijus           Ceberekas             3.40                3.64
Kornelijus           Ezynas                3.80                3.92
Kornelijus           Ochmanas              3.60                3.72
Kornelijus           Carkus                2.60                2.28
Kornelijus           Donelaitis            4.60                4.68
Kornelijus           Zabaliuna             1.60                1.60
Kornelijus           Ezynas                3.20                3.24
Kornelijus           Ceberekas             2.20                2.08
Kornelijus           Ferdinandas           4.00                3.68
Kornelijus           Ochmanas              2.40                2.40
Kornelijus           Zabaliuna             2.80                2.24
Kornelijus           Donelaitis            3.40                3.24
Kornelijus           Carkus                1.20                1.52
Kornelijus           Jablanskas            4.40                4.44
Kornelijus           Ceberekas             2.00                2.04
Kornelijus           Auditera              4.20                3.96
Kornelijus           Donelaitis            4.80                4.36
Kornelijus           Fabricijus            1.00                1.52
Kornelijus           Ezynas                2.20                1.92
Kornelijus           Donelaitis            1.40                1.92
Kornelijus           Jablanskas            0.80                1.32
Kornelijus           Ochmanas              2.00                2.12
Kornelijus           Ezynas                3.80                3.84
Kornelijus           Ecka                  4.00                3.80
Kornelijus           Ochmanas              3.80                4.16
Kornelijus           Fenclavas             3.80                3.68
Kornelijus           Auditera              1.40                2.40
Kornelijus           Ecka                  2.20                2.56
Kornelijus           Jablanskas            4.00                4.08
Kornelijus           Fabricijus            2.60                2.32
Kornelijus           Ceberekas             2.80                2.84
Kornelijus           Auditera              3.00                2.96
Kornelijus           Carkauskas            4.40                4.52
Kornelijus           Donelaitis            4.00                3.96
Kornelijus           Donelaitis            3.40                3.24
Kornelijus           Auditera              4.00                3.92
Kornelijus           Donelaitis            3.20                3.44
Kornelijus           Ezynas                4.60                3.96
Kornelijus           Jablanskas            4.60                4.32
Kornelijus           Ezynas                3.20                2.72
Kornelijus           Fenclavas             4.40                4.76
Kornelijus           Fabricijus            2.40                2.68
Kornelijus           Farsavicius           1.60                1.72
Kornelijus           Carkus                4.20                3.84
Kornelijus           Ferdinandas           2.20                2.12
Kornelijus           Ochmanas              4.00                3.52
Kornelijus           Donelaitis            2.00                1.88
Kornelijus           Fabricijus            2.40                2.36
Kornelijus           Zabaliuna             2.60                2.76
Kornelijus           Ochmanas              4.00                3.76
Kornelijus           Ceberekas             2.40                2.20
Kornelijus           Ezynas                4.20                4.68
Kornelijus           Fenclavas             4.20                4.32
Kornelijus           Auditera              4.60                4.12
Kornelijus           Ecka                  2.80                2.80
Kornelijus           Ecka                  3.40                3.48
Kornelijus           Ezynas                2.80                2.64
Kornelijus           Ceberekas             4.20                4.52
Kornelijus           Carkus                5.00                4.84
Kornelijus           Jablanskas            3.40                2.64
Kornelijus           Auditera              1.40                1.40
